condition,area,convex_area,eccentricity,equivalent_diameter,extent,major_axis_length,minor_axis_length,orientation,perimeter,solidity,mean_intensity_w1,max_intensity_w1,min_intensity_w1,1,2,3,4,5
Aloxistatin 0.03,76.05784093742209,79.29793069060085,0.7293051996098947,9.680278611796403,0.7413568023581147,12.180502185283864,7.846811659228948,-0.009026566101692087,31.04589141183739,0.9619939409775925,0.11969458180259214,0.1980436153518991,0.060206490973352664,0.362503116429818,0.15856394913986538,0.299925205684368,0.09723261032161555,0.08177511842433309
Aloxistatin 0.1,74.2051345346828,77.31029375462849,0.7313397418799487,9.571811468555186,0.7423759640934203,12.065420286890403,7.7368347063991525,-0.013170759102678222,30.670447803924322,0.9620697543372259,0.12395039871432714,0.20990048450878632,0.06053673505936546,0.3505307331523081,0.16909405085164156,0.3080720809676623,0.08294248333744754,0.08936065169094051
Aloxistatin 0.3,75.68599154018412,78.73003234635482,0.7212265813463377,9.665322556476921,0.7428142492572514,12.073553028067252,7.878807729460226,0.030551832929706934,30.87166175264755,0.9635982744773783,0.11935615827623085,0.20057618469134267,0.05906527328522869,0.3717342622542921,0.1495396864891764,0.2886290121920876,0.09579497387409804,0.09430206519034585
Aloxistatin 1.0,75.81297993559573,78.89472380480555,0.7268947091101162,9.692432769887642,0.7434287407966795,12.146766037804328,7.874505918637889,0.014514953944387298,30.99463551568958,0.9628753233340729,0.12112870114971248,0.2047057366419428,0.06025951128531672,0.3507555115184543,0.1686896210056973,0.3049294030220461,0.08570720832301214,0.08991825613079019
Aloxistatin 10.0,72.46028880866426,75.51376353790614,0.7261457110608709,9.460273310672385,0.746579597108379,11.837453796111449,7.698691349762608,-0.01587931008067453,30.182014590693576,0.9626372730455356,0.12297145350732143,0.20067755892970807,0.061691043746018165,0.398014440433213,0.1322202166064982,0.2888086642599278,0.08393501805054152,0.0970216606498195
Aloxistatin 3.0,74.74785305343511,77.94728053435115,0.7305506530187452,9.592581952147109,0.7448120082070515,12.093327405649754,7.7602439650379695,-0.07353632604802911,30.73335789313886,0.9624074818547508,0.12335072815915538,0.20427003816793762,0.062243442224217814,0.37666984732824427,0.15529580152671757,0.29126908396946566,0.08778625954198473,0.08897900763358779
Arbidol 0.003,75.21316770186336,78.35826086956521,0.7209664904101369,9.617411469897052,0.7439190643574103,12.017240423731923,7.84265660053871,-0.025701533290816148,30.74894050509157,0.9625092397115519,0.12252960408669064,0.20462428449640654,0.060966508342467224,0.37813664596273294,0.15478260869565216,0.29888198757763973,0.08422360248447205,0.08397515527950311
Arbidol 0.01,75.80207328833173,79.20564127290261,0.7225107183085084,9.643257629866751,0.7387836233162035,12.107971954403691,7.848811814007515,-0.013017210581725452,30.934588470502828,0.9610825115183251,0.12301965895341359,0.20708349878041746,0.061290109100535256,0.3592092574734812,0.15308582449373193,0.30810028929604627,0.09209257473481196,0.08751205400192864
Arbidol 0.03,73.82308626974483,76.93487241798299,0.7291891977840275,9.527611789460593,0.7388111576482356,11.998931306757344,7.711293817128623,0.0053651217068445695,30.5031337759747,0.9617735381270556,0.12487684734324951,0.21656159912324444,0.06016605913325249,0.3919805589307412,0.13147023086269743,0.28894289185905225,0.09720534629404617,0.09040097205346294
Arbidol 0.1,76.4250982318271,79.62057956777996,0.7272890547664432,9.694782638123437,0.741972054572364,12.163747716444465,7.876625445128418,0.052693944558173715,31.041698798720354,0.9614408650963432,0.12470087853968122,0.21553748218344168,0.060920345544897496,0.39120825147347743,0.1392436149312377,0.2964145383104126,0.08791748526522593,0.08521611001964637
Arbidol 0.3,75.97986235024216,79.22253377517207,0.7231485154890585,9.665675488907482,0.7407575054757908,12.110066400597296,7.866916983254453,-0.0382912574210489,30.98081237527193,0.9613900267182677,0.12190973470509221,0.21045218495249038,0.05964722876150189,0.399694111649248,0.1414733622227887,0.2852408870762172,0.08794290084119297,0.08564873821055315
Arbidol 1.0,76.87851458885942,80.03978779840848,0.7085867721938341,9.73641860382074,0.7452447525118764,12.049107441438386,8.018563658787178,-0.04317263264142804,31.053794051525664,0.9630545564973446,0.11938013505522298,0.2032873043116441,0.05909216206376456,0.37082228116710875,0.1572944297082228,0.29814323607427057,0.0856763925729443,0.08806366047745358
Arbidol 10.0,77.45199349064279,79.92514239218877,0.687248399880104,9.843265676643911,0.7661937115891281,11.890687874917585,8.24120729161044,0.020523436525154187,30.911150808091037,0.9692849880202178,0.10186657361921189,0.16510713317059972,0.046888910161297766,0.4406021155410903,0.1224572823433686,0.2595606183889341,0.0870626525630594,0.09031733116354759
Arbidol 3.0,81.01282834453268,84.28283445326818,0.7129256829776943,9.989943931486518,0.7426093832649219,12.384365499088785,8.202145243982232,-0.03114676093141803,31.948937849879666,0.9626106439886669,0.11700508734360715,0.20562153389150348,0.056229113514679054,0.36469150885766644,0.16737935247403787,0.29871716554673183,0.0885766646304215,0.08063530849114234
CAL-101 0.003,75.15350444225074,78.3390918065153,0.7263037210617365,9.616666628936434,0.7414480157398278,12.074011121465107,7.814811576962555,0.000547294626575824,30.782270926706488,0.9623731271913482,0.12362515103007811,0.2063214970094641,0.06124620134332108,0.3558736426456071,0.16263573543928925,0.2936821322803554,0.09822309970384994,0.08958538993089832
CAL-101 0.01,76.31834625322998,79.53979328165374,0.7200203327542611,9.686990863955222,0.7414479287728408,12.113277668871028,7.900793600166969,0.057830927192170874,31.03805189233404,0.9624012467663682,0.1221965933794657,0.20983508131934878,0.05955008359933122,0.36175710594315247,0.16330749354005167,0.30671834625322997,0.08165374677002583,0.08656330749354005
CAL-101 0.03,76.2385510996119,79.39844760672703,0.7305743653689882,9.699139112551524,0.7426369046631891,12.219629508939654,7.841479048059522,-0.053178389874417885,31.092049781085812,0.9621794713992016,0.12368859543620661,0.20799812292316583,0.06085432361819262,0.3430789133247089,0.17128072445019404,0.30711513583441136,0.08848641655886158,0.09003880983182407
CAL-101 0.1,76.16094541361846,79.41333708497467,0.7246216643624912,9.6984317713096,0.7392637168723485,12.195557404501182,7.872785021964985,-0.008136487647877557,31.115752276921956,0.9615953423139001,0.12410699014585279,0.21833807805620845,0.058974146777450186,0.3483398987056837,0.15475520540236354,0.32667416994935283,0.08722566122678672,0.08300506471581316
CAL-101 0.3,76.66344026548673,79.84485619469027,0.7316499875394186,9.720585139202013,0.7380176099300692,12.260957053824695,7.855551717018419,-0.052561766305520445,31.199562611479514,0.9621911471512393,0.12365363636639708,0.21206728266527752,0.05941024639944463,0.34098451327433627,0.17146017699115043,0.3017146017699115,0.09762168141592921,0.08821902654867257
CAL-101 1.0,79.3919185282523,83.10019710906701,0.7290238860825465,9.824274730890401,0.7350344794456193,12.417574589882639,7.958540675777905,0.009706854696416143,31.72984624272641,0.9591398922719265,0.1264483817877316,0.22742457035376512,0.058236711241658315,0.3347568988173456,0.1590013140604468,0.3295006570302234,0.0900131406044678,0.08672798948751642
CAL-101 10.0,87.22217003287929,91.76890558947863,0.7435437471434814,10.167422287381637,0.7311567989096391,13.014984710014485,8.156880389920268,-0.045091321686432095,33.22905829488596,0.9579682618535079,0.12834406303868817,0.22178045478407404,0.05916061116790536,0.3222170032879286,0.16674495068107092,0.33348990136214185,0.08736496007515265,0.09018318459370596
CAL-101 3.0,80.44776699029126,84.25747572815534,0.7398288030489119,9.868790427254254,0.7298807333946637,12.625464991410032,7.909945355061985,0.023560228802824892,32.04546000410429,0.9585165332688294,0.12270809616987267,0.2150138968208638,0.05686845612031226,0.3409708737864078,0.14718446601941748,0.34446601941747573,0.08194174757281554,0.0854368932038835
Camostat 0.003,76.70617529880478,79.88496015936255,0.7273717962707605,9.714187247374838,0.7406454146798647,12.21114267002056,7.876495665181921,0.019325706524666704,31.129784792471362,0.9623891132543532,0.12157522864826033,0.2022625185532371,0.061322601749863447,0.3560756972111554,0.15338645418326693,0.3102589641434263,0.09885458167330677,0.08142430278884462
Camostat 0.01,74.31125338586556,77.51760650086186,0.7329399565303797,9.565970462935605,0.7401306140205478,12.07574209735699,7.7284056811653,-0.02299148137890813,30.670222602394375,0.9620451097089546,0.12436705571126871,0.20786896881382377,0.0616297540932157,0.3560699335139128,0.15759665107116475,0.30189608470819995,0.09455799064269885,0.08987934006402364
Camostat 0.03,75.26666666666667,78.52603406326034,0.721538752034542,9.61359485330359,0.7419090067382337,12.053981102427207,7.8246619007133535,-0.058041263695507946,30.805278101876418,0.961310919125257,0.12438638347827816,0.21121129717093506,0.061134010781928316,0.39854014598540144,0.13503649635036497,0.28978102189781024,0.08418491484184915,0.09245742092457421
Camostat 0.1,75.40568789499271,78.54156538648517,0.726904751488979,9.655401560558657,0.7425336458767158,12.111365686309298,7.844932267731814,-0.0018768792754865623,30.895833639460758,0.9622602262521289,0.1262860851868864,0.21520704052160372,0.061768757089612956,0.34710743801652894,0.15605250364608653,0.31137578998541565,0.09406903257170637,0.09139523578026251
Camostat 0.3,75.41757406938466,78.62116991643454,0.7298414486756877,9.639241091568818,0.7405527670367773,12.16031195574323,7.792870236034127,-0.08090553998137681,30.932087186972264,0.9618960149034678,0.12400159583103822,0.20696577440801475,0.061612768683061814,0.3448974423904786,0.17067612053684478,0.30590022790579896,0.09192200557103064,0.08660420359584704
Camostat 1.0,75.66609081934847,78.80947680157946,0.7220816626896832,9.664257424684829,0.7423966338297088,12.097458351201865,7.864211281011948,-0.07814809744594232,30.903087139425775,0.9618679612024709,0.12156007105236179,0.2036505816541815,0.06068148384724072,0.36031589338598224,0.1549851924975321,0.30528134254689043,0.09081934846989141,0.08859822309970385
Camostat 10.0,76.10160427807487,79.2894992707827,0.7179744714533932,9.688694244187607,0.7443581955034776,12.087680001027149,7.914743377196676,0.060957115426269366,30.968092541735707,0.9626940859949562,0.12200615728070846,0.20475611732296173,0.06074141858979866,0.3867282450170151,0.14705882352941177,0.2892561983471074,0.08945065629557608,0.08750607681088965
Camostat 3.0,75.84390243902439,79.1039024390244,0.7254909119254092,9.630853026859834,0.7377211006268913,12.077676657929661,7.830582077894542,0.029018038895334258,30.863174875109358,0.961360880903093,0.1275751684605614,0.2177804878048773,0.06148397895743639,0.3729268292682927,0.1446341463414634,0.29341463414634145,0.09414634146341463,0.0948780487804878
Chloroquine 0.03,76.80005062009617,80.12857504429259,0.7295006972916972,9.70951208470559,0.7381211633153998,12.205563030872433,7.871192114058087,-0.04647182243362889,31.14123246933325,0.961843938560834,0.12464456261654641,0.20835206773167242,0.06113890253646375,0.3639584915211339,0.14527967603138445,0.30447987851176916,0.0926347760060744,0.09364717792963807
Chloroquine 0.1,75.47656435879134,78.71472757554127,0.7251085429193757,9.648686136742999,0.7419465772529333,12.11596477882189,7.838661482940546,0.014377684356977971,30.921981995543625,0.9615940802284793,0.1238635356694251,0.20948832066730963,0.061189719761328344,0.39852486319295743,0.1418034737092553,0.28432072329288605,0.08803235783963835,0.0873185819652629
Chloroquine 0.3,75.21031746031746,78.38144841269842,0.7278805167250773,9.630770894301154,0.7416936738363179,12.09763839271867,7.813251090542472,0.06627452524519672,30.81415512977682,0.9624238498819103,0.12111475690628704,0.20207239145658148,0.060125126439464625,0.3447420634920635,0.15550595238095238,0.3115079365079365,0.09325396825396826,0.09499007936507936
Chloroquine 1.0,74.4037251447269,77.47394915680846,0.7209922928722409,9.582978526337277,0.7457942771808332,11.938512852068095,7.826584175289242,0.038493001487548806,30.553084846971522,0.963363661498821,0.1205165494666141,0.1955286418619788,0.06025846029325413,0.405235338535112,0.13189025924993708,0.2781273596778253,0.09061162849232318,0.09413541404480241
Chloroquine 10.0,67.31178451178451,69.63389450056117,0.6562463249466689,9.143490077270028,0.7680834804688759,10.86079644345393,7.7949652906554565,0.006746437466461411,28.441807435919813,0.9684995633105936,0.12543713587829833,0.196089654717105,0.06153627781078766,0.4769921436588103,0.11762065095398429,0.24287317620650953,0.07205387205387205,0.09046015712682379
Chloroquine 100.0,62.01593625498008,65.9468791500664,0.6116674642867854,8.606020744797672,0.7320039712911115,10.151547190757789,7.580389415748524,0.0010203492263996243,27.41664183423053,0.944399535792926,0.1195589882511565,0.31172174048902407,0.0290133583313804,0.46879150066401065,0.0903054448871182,0.30810092961487384,0.06108897742363878,0.07171314741035857
Chloroquine 3.0,71.89275500476644,74.67612011439466,0.7175236663345999,9.442367559028026,0.7530397243924831,11.707746031980255,7.734040233167915,0.003096863734275081,29.946851550126656,0.9647870050859096,0.11815972145152372,0.18657381446382046,0.059139656816015344,0.3987130600571973,0.12821734985700667,0.2862249761677788,0.09890371782650142,0.08794089609151573
Chloroquine 30.0,66.92247191011236,68.97668539325842,0.5870320049697074,9.13777388711153,0.7833625116127853,10.397125625318244,8.097188450588137,-0.010996266254357172,28.086121066380606,0.9707196710834518,0.1161604887244789,0.18191066314166046,0.05644662921348307,0.5800561797752809,0.07921348314606741,0.22078651685393258,0.056741573033707866,0.06320224719101124
Cobicistat 0.003,75.61610772357723,78.79801829268293,0.7246727935629925,9.643787556695456,0.7411557412503637,12.109643588407598,7.833352959177684,-0.015090931316329746,30.89545727678122,0.96232781099865,0.12175335674459452,0.20661714889207644,0.060361619241192405,0.3645833333333333,0.15370934959349594,0.3005589430894309,0.09146341463414634,0.0896849593495935
Cobicistat 0.01,74.43131143610645,77.57660033565092,0.7218524147584997,9.586964481765888,0.7421344787509311,11.980795803028236,7.817585767156943,0.00842003173980145,30.62065380053969,0.961901084365308,0.12343555603037959,0.2060647514819872,0.06132116716262186,0.37904579237592906,0.13785662910573004,0.3052025893071206,0.08535123471589547,0.09254375449532486
Cobicistat 0.03,74.1057716125836,77.28164478573198,0.7278652841546287,9.55649514463155,0.7416481610860889,12.006544765635537,7.7549010707432835,-0.006415771219976766,30.611774652052386,0.9612895779761155,0.12283074587496842,0.21099802318747565,0.06078577083545842,0.31211295516472626,0.19618528610354224,0.31756254644538023,0.09784493435719593,0.07629427792915532
Cobicistat 0.1,76.4529280948851,79.77464788732394,0.7288684283180102,9.683376599710629,0.7410804622227725,12.179123252044722,7.855098156742526,0.009710507512271262,31.066323877459613,0.9618022070784984,0.12519249690207318,0.210046657654907,0.061539169658473794,0.38843587842846555,0.14232765011119347,0.2967630343464295,0.08722510501606127,0.08524833209785027
Cobicistat 0.3,75.55208593554833,78.86635023732201,0.731512080135145,9.653283659636289,0.7374377106313278,12.181362792095111,7.8086220569080895,0.09180879932816459,31.013829832820804,0.9608052450835626,0.1225102362256704,0.2097782055615145,0.060241583518243595,0.36072945291031727,0.1458905820634524,0.30876842368223834,0.10067449412940295,0.08393704721458906
Cobicistat 1.0,75.10723306544202,78.35132032146957,0.7267818158537361,9.617758954738678,0.7386393264934749,12.075971611239241,7.811917677662082,0.007140884666034626,30.79689688237067,0.9614419886351447,0.12438841998773402,0.21007181288129373,0.06200558294500339,0.36923076923076925,0.13846153846153847,0.29850746268656714,0.095752009184845,0.09804822043628014
Cobicistat 10.0,76.65660770031218,79.78511966701353,0.7063986145673578,9.733856039725227,0.7471165754582259,12.004965921557288,8.032386610488306,-0.003780065077596714,30.986714279766424,0.9632776098043,0.11982931952804646,0.20195134765664768,0.059934504498989946,0.4125910509885536,0.1222684703433923,0.27653485952133194,0.08688865764828303,0.10171696149843913
Cobicistat 3.0,75.07513500821788,78.24559755811224,0.7165781219880992,9.61796351796605,0.745458458457701,11.970358254841411,7.877565091887796,0.027676598213638586,30.714971350565683,0.9622507365799886,0.11980705108429376,0.20054348576716333,0.06102923911992611,0.3545433200281756,0.15707912655552947,0.3092275181967598,0.0939187602723644,0.0852312749471707
Darunavir 0.003,77.00481988838153,80.43987823439878,0.7245631104896957,9.712448728242668,0.7438651946688861,12.191087623665291,7.900697219077356,-0.04515172793075637,31.17675973331188,0.961039866093347,0.12498895304678478,0.21541046149560805,0.06098203360491827,0.3980213089802131,0.126078132927448,0.2990867579908676,0.08168442415017757,0.09512937595129375
Darunavir 0.01,75.16481700118064,78.41865407319953,0.7264471829686895,9.62475923996709,0.7396087491739618,12.092109350140095,7.816247015863934,0.0006190898320125713,30.836072419591964,0.9617406212430967,0.12580106772868724,0.20905780494015677,0.062283028914045344,0.3537190082644628,0.14946871310507673,0.30767414403778043,0.09728453364817001,0.09185360094451003
Darunavir 0.03,76.60061130922058,79.91110545084055,0.7270542859756365,9.695770593610106,0.7401713956475766,12.173099959912262,7.878394557827627,-0.01936035700115273,31.08362942231796,0.9617623334014213,0.1232192140056492,0.21148202531139715,0.06026140461278746,0.3925114620478859,0.1273560876209883,0.293428425878757,0.08660213958227203,0.10010188487009679
Darunavir 0.1,74.84645572725043,78.2028452293353,0.7300176355125667,9.593413200697043,0.736760133350472,12.088519845000521,7.7713945678320835,0.02235753004604727,30.81281813121264,0.9604376382175632,0.12560729240040278,0.2123047992805148,0.06164952122619973,0.3465783664459161,0.15697817022320334,0.32401275447633066,0.08830022075055188,0.08413048810399804
Darunavir 0.3,74.71379395131547,77.90312269486108,0.7264647655172027,9.587549654353387,0.7418728708293347,12.032358175415935,7.787371278124301,-0.005910419587420788,30.683938793914727,0.9619205315880073,0.12292045726286477,0.20486797128489803,0.06112541402103007,0.3838209982788296,0.14236537988689452,0.28718957462503075,0.08802557167445291,0.09859847553479223
Darunavir 1.0,75.49901088031652,78.8385262116716,0.7253460374758812,9.636227020991877,0.7388918772044433,12.103183694042693,7.831296125544027,-0.0284105861403933,30.89419897481204,0.961866693808274,0.12235026242935002,0.20540427842749268,0.06057170147980077,0.37734915924826906,0.1503461918892186,0.2838773491592483,0.09272997032640949,0.0956973293768546
Darunavir 10.0,76.17255400254129,79.37839898348157,0.714167455031365,9.674184800345305,0.7425644155173837,12.026520865731301,7.930348010555997,-0.030312503323255472,30.918367666441565,0.9619610722716739,0.12270165931267782,0.21241423125794046,0.05988240277051101,0.38475222363405337,0.1468869123252859,0.29301143583227446,0.09072426937738247,0.08462515883100381
Darunavir 3.0,76.62351072279587,79.82605242255758,0.7250046362049638,9.707376892258466,0.7413028203131258,12.163387183433814,7.894114420430847,-0.022497534120016996,31.06546694548343,0.9624805690415114,0.12060354971146257,0.20335259335399414,0.0598838688242044,0.36960550701615036,0.1397934868943606,0.29891448239343393,0.09584326184802754,0.09584326184802754
Dimethyl fumarate 0.003,75.50025087807326,78.74059207225288,0.7306794872246987,9.6566348436776,0.7415896539408562,12.146009501340068,7.825933956321455,-0.070194038859258,30.927595628504516,0.9622112796188099,0.12045464792400296,0.19927171571086955,0.05991312731816269,0.37004515805318616,0.15127947817360762,0.2892624184646262,0.09458103361766182,0.09483191169091822
Dimethyl fumarate 0.01,76.17687074829932,79.41597379692618,0.7273321163465514,9.674315244649119,0.7406840045999071,12.155823467208437,7.852427498320031,-0.04588297497783399,31.011044550622167,0.961814889356703,0.1240549081258108,0.21117879250465535,0.06063042500950999,0.35878054925673974,0.16326530612244897,0.30410682791635174,0.0871756109851348,0.08667170571932477
Dimethyl fumarate 0.03,75.63235650278517,78.6909663356745,0.7225749376204784,9.647116586084067,0.7433132509562242,12.042000031887415,7.867496704476578,0.017021756206585185,30.807705736969815,0.962937271797617,0.11924597310893563,0.1988396278831208,0.06053143950726323,0.3664325502542989,0.16565754419956405,0.2935335432308065,0.0871881811576653,0.0871881811576653
Dimethyl fumarate 0.1,75.68942403177756,78.77408142999008,0.7195854682431552,9.685436407677148,0.7442458385749114,12.077142051420772,7.908261998740063,-0.02467230243681129,30.912830335164227,0.9627818562432863,0.11957181476819377,0.20121794497342047,0.05984164768191306,0.3689175769612711,0.15541211519364448,0.28922542204568025,0.1012909632571996,0.08515392254220457
Dimethyl fumarate 0.3,77.01032412965186,80.23649459783914,0.7218197672109464,9.73133115754439,0.7419242935256769,12.175800164027441,7.924717730893405,0.11471448717827536,31.150638938401933,0.961941043325462,0.12204129345555022,0.2041157639526393,0.06098486453404876,0.3735894357743097,0.1404561824729892,0.3020408163265306,0.09675870348139255,0.08715486194477791
Dimethyl fumarate 1.0,75.68840579710145,79.04862085086489,0.7245113186304591,9.628756909220215,0.7418781293607153,12.075828427335715,7.833359623835529,0.03182997218684616,30.885999730770383,0.9611498724450815,0.12592696901406877,0.2116129948940764,0.0626614507420544,0.3863955119214586,0.13604488078541374,0.3115942028985507,0.08368396446937822,0.0822814399251987
Dimethyl fumarate 10.0,76.43432574430823,79.78809106830123,0.7165825406083736,9.669009243813838,0.7409185250108801,12.070510922860944,7.908998656058357,0.08863732936212045,30.979208603443453,0.9619853116878436,0.12527516054135227,0.2166144216005133,0.06099427511810333,0.37302977232924694,0.1493620215161371,0.30422817112834627,0.09081811358518889,0.08256192144108081
Dimethyl fumarate 3.0,77.68105209397345,81.17594484167518,0.7158936548658807,9.763122751713537,0.742837875279775,12.154757307458429,8.000499884727382,-0.0337363674241363,31.300840798771045,0.9616717507796066,0.12438409805211108,0.21187085661639357,0.061195397464399635,0.3996424923391216,0.13534218590398367,0.28549540347293156,0.0932073544433095,0.08631256384065372
Favipiravir 0.003,75.20147783251231,78.47068965517241,0.725343101665436,9.620591369172413,0.7447404126564415,12.090191772071455,7.812955830826628,-0.075352445842773,30.81791686183036,0.9622049039684021,0.12253229251649352,0.2050123152709345,0.06087027914614104,0.3270935960591133,0.17364532019704434,0.3221674876847291,0.09679802955665025,0.08029556650246306
Favipiravir 0.01,75.94164648910412,79.20823244552058,0.7247352386098932,9.669769402315454,0.7401454251746334,12.115554239160264,7.867134169103793,0.0027406959855661977,30.972253002983223,0.9618314264397585,0.1242122251547432,0.21015596068935946,0.061266676161990455,0.3641646489104116,0.15544794188861985,0.2990314769975787,0.09491525423728814,0.08644067796610169
Favipiravir 0.03,75.52745145049148,78.79645169024215,0.7263742118352322,9.642983102491076,0.7389208367143302,12.113515429518648,7.830743984006867,0.017918487122849665,30.92217498021095,0.9611125197069204,0.12223630269388017,0.20548558910497677,0.061154987048763335,0.37329177655238555,0.14504914888515943,0.3119156077679214,0.08678973867178134,0.08295372812275234
Favipiravir 0.1,76.03799698037243,79.43809763462507,0.718751858376893,9.664527130875282,0.7416012541960969,12.084943851323292,7.896436788902173,-0.019825398676219057,30.964589174683454,0.9617355513349918,0.12279755723057256,0.2104581742108013,0.060603234751374226,0.37644690488173127,0.14066431806743834,0.3047307498741822,0.08706592853548062,0.09109209864116759
Favipiravir 0.3,75.41676792223572,78.63912515188335,0.7294848108845342,9.637668653571206,0.7383262342710741,12.134047742186555,7.803021987089682,0.03283445217138518,30.893028171856045,0.9616004833813668,0.12568889898034014,0.21172325066113845,0.06186024348986258,0.36500607533414337,0.15018226002430132,0.305224787363305,0.08845686512758202,0.0911300121506683
Favipiravir 1.0,76.21673986050116,79.51407904934126,0.7334371509534862,9.671357796879454,0.7407360952749203,12.211825110507252,7.812160403798381,0.023030055030702618,31.063618153956707,0.9619218948449753,0.1231779239941983,0.20766027930159303,0.06076151979779248,0.35468871092740895,0.15551537070524413,0.31645569620253167,0.08964091965900284,0.08369930250581245
Favipiravir 10.0,76.47787610619469,79.83407079646018,0.7128142067391875,9.68888355039541,0.7426832596720024,12.037038623508817,7.954869078668642,0.015570600293923613,30.97903274140153,0.9615753590400598,0.1272749351605296,0.2184245281199984,0.06239154954016989,0.34611602753195675,0.16027531956735497,0.31514257620452313,0.09021632251720747,0.08824975417895772
Favipiravir 3.0,76.99812382739212,80.2583757705709,0.7235112572086092,9.714722170200726,0.744327334515073,12.163960890021029,7.906980715586871,-0.006504177028774323,31.105719890927073,0.9620731323835151,0.12345464473717824,0.20802812682296182,0.060779321109306714,0.36799785580273386,0.1672473867595819,0.2873224336638971,0.08710801393728224,0.09032430983650495
GS-441524 0.003,74.97736881372794,78.03879631932355,0.7181526569905077,9.6256508406249,0.7421642518388887,11.990883671446268,7.866451744604422,0.031700268291874216,30.718535884366798,0.9626546466900533,0.11971331285126142,0.20039059642757748,0.06004871483534969,0.3814971400149217,0.13678189505098234,0.29644367072867445,0.08455608057697091,0.10072121362845063
GS-441524 0.01,76.56315120711562,79.87293519695045,0.7343577063600651,9.707152939491214,0.7370343982950947,12.28848414646389,7.821617743794449,0.002003177066065675,31.218767984584993,0.9618942310676512,0.12336738915028392,0.21058923188080747,0.06028053915339973,0.3407878017789072,0.15705209656925032,0.3227445997458704,0.09504447268106735,0.0843710292249047
